period,dimension,key1,key2,clicks,impressions,ctr,position
28d_2026-07-15_2026-08-11,query+page,how much does it typically cost,/states/west-virginia-lawyer-costs,0,1,0,2
28d_2026-07-15_2026-08-11,query+page,how much does it usually cost?,/states/new-york-lawyer-costs,0,1,0,8
28d_2026-07-15_2026-08-11,query+page,how much does lawyer charge,/pages/how-much-does-a-lawyer-cost,0,1,0,74
28d_2026-07-15_2026-08-11,query+page,how much does lawyer charge,/states/new-york-lawyer-costs,0,1,0,10
28d_2026-07-15_2026-08-11,query+page,how much does lawyer cost,/states/kentucky-lawyer-costs,0,1,0,11
28d_2026-07-15_2026-08-11,query+page,how much does lawyer cost,/states/new-york-lawyer-costs,0,1,0,3
28d_2026-07-15_2026-08-11,query+page,how much does lawyer cost,/states/utah-lawyer-costs,0,1,0,12
28d_2026-07-15_2026-08-11,query+page,how much does lawyers charge,/states/new-york-lawyer-costs,0,1,0,12
28d_2026-07-15_2026-08-11,query+page,how much does lawyers cost,/pages/how-much-does-a-lawyer-cost,0,1,0,51
28d_2026-07-15_2026-08-11,query+page,how much does lawyers cost,/states/arizona-lawyer-costs,0,1,0,12
28d_2026-07-15_2026-08-11,query+page,how much does lawyers cost,/states/california-lawyer-costs,0,1,0,85
28d_2026-07-15_2026-08-11,query+page,how much does lawyers cost,/states/connecticut-lawyer-costs,0,1,0,12
28d_2026-07-15_2026-08-11,query+page,how much does lawyers cost,/states/maryland-lawyer-costs,0,1,0,12
28d_2026-07-15_2026-08-11,query+page,how much does lawyers cost,/states/new-york-lawyer-costs,0,1,0,12
28d_2026-07-15_2026-08-11,query+page,how much does lawyers cost,/states/north-carolina-lawyer-costs,0,1,0,11
28d_2026-07-15_2026-08-11,query+page,how much does lawyers cost,/states/virginia-lawyer-costs,0,1,0,2
28d_2026-07-15_2026-08-11,query+page,how much does lawyers cost,/states/washington-lawyer-costs,0,1,0,12
28d_2026-07-15_2026-08-11,query+page,how much does legal advice cost,/states/kentucky-lawyer-costs,0,1,0,9
28d_2026-07-15_2026-08-11,query+page,how much does legal advice cost,/states/new-jersey-lawyer-costs,0,1,0,13
28d_2026-07-15_2026-08-11,query+page,how much does legal aid charge,/states/new-jersey-lawyer-costs,0,1,0,11
28d_2026-07-15_2026-08-11,query+page,how much does legal aid charge,/states/oregon-lawyer-costs,0,1,0,9
28d_2026-07-15_2026-08-11,query+page,how much does legal aid cost,/states/arizona-lawyer-costs,0,1,0,7
28d_2026-07-15_2026-08-11,query+page,how much does legal aid cost,/states/iowa-lawyer-costs,0,1,0,10
28d_2026-07-15_2026-08-11,query+page,how much does legal aid cost,/states/oklahoma-lawyer-costs,0,1,0,6
28d_2026-07-15_2026-08-11,query+page,how much does legal counsel cost,/states/georgia-lawyer-costs,0,1,0,8
28d_2026-07-15_2026-08-11,query+page,how much does legal counsel cost,/states/indiana-lawyer-costs,0,1,0,6
28d_2026-07-15_2026-08-11,query+page,how much does legal representation cost,/states/utah-lawyer-costs,0,1,0,8
28d_2026-07-15_2026-08-11,query+page,how much does number 3 cost,/states/wyoming-lawyer-costs,0,1,0,3
28d_2026-07-15_2026-08-11,query+page,how much does real estate lawyer cost,/states/mississippi-lawyer-costs,0,1,0,1
28d_2026-07-15_2026-08-11,query+page,how much does she charge,/states/new-york-lawyer-costs,0,1,0,2
28d_2026-07-15_2026-08-11,query+page,how much does that typically cost,/states/minnesota-lawyer-costs,0,1,0,7
28d_2026-07-15_2026-08-11,query+page,how much does the average attorney charge per hour,/states/arizona-lawyer-costs,0,1,0,11
28d_2026-07-15_2026-08-11,query+page,how much does the average lawyer charge per hour,/states/colorado-lawyer-costs,0,1,0,10
28d_2026-07-15_2026-08-11,query+page,how much does the average lawyer charge per hour,/states/connecticut-lawyer-costs,0,1,0,11
28d_2026-07-15_2026-08-11,query+page,how much does the average lawyer charge per hour,/states/new-york-lawyer-costs,0,1,0,17
28d_2026-07-15_2026-08-11,query+page,how much does the average lawyer charge per hour,/states/vermont-lawyer-costs,0,1,0,8
28d_2026-07-15_2026-08-11,query+page,how much does the average lawyer charge per hour,/states/wisconsin-lawyer-costs,0,1,0,10
28d_2026-07-15_2026-08-11,query+page,how much does the average lawyer cost,/pages/how-much-does-a-lawyer-cost,0,1,0,92
28d_2026-07-15_2026-08-11,query+page,how much does the average lawyer cost,/states/arizona-lawyer-costs,0,1,0,12
28d_2026-07-15_2026-08-11,query+page,how much does the average lawyer cost,/states/illinois-lawyer-costs,0,1,0,10
28d_2026-07-15_2026-08-11,query+page,how much does the average lawyer cost,/states/kentucky-lawyer-costs,0,1,0,7
28d_2026-07-15_2026-08-11,query+page,how much does the average lawyer cost,/states/pennsylvania-lawyer-costs,0,1,0,10
28d_2026-07-15_2026-08-11,query+page,how much does the average lawyer cost,/states/virginia-lawyer-costs,0,1,0,12
28d_2026-07-15_2026-08-11,query+page,how much dui lawyer cost,/states/new-york-lawyer-costs,0,1,0,39
28d_2026-07-15_2026-08-11,query+page,how much employment lawyer cost,/pages/employment-lawyer-cost,0,1,0,70
28d_2026-07-15_2026-08-11,query+page,how much eviction lawyer cost,/states/new-york-lawyer-costs,0,1,0,45
28d_2026-07-15_2026-08-11,query+page,how much family lawyer cost,/states/idaho-lawyer-costs,0,1,0,8
28d_2026-07-15_2026-08-11,query+page,how much family lawyer cost,/states/oregon-lawyer-costs,0,1,0,12
28d_2026-07-15_2026-08-11,query+page,how much for a bankruptcy lawyer,/pages/bankruptcy-lawyer-cost,0,1,0,90
28d_2026-07-15_2026-08-11,query+page,how much for a civil lawyer,/states/connecticut-lawyer-costs,0,1,0,11
28d_2026-07-15_2026-08-11,query+page,how much for a criminal defense attorney,/pages/criminal-defense-lawyer-cost,0,1,0,49
28d_2026-07-15_2026-08-11,query+page,how much for a criminal defense lawyer,/states/new-york-lawyer-costs,0,1,0,45
28d_2026-07-15_2026-08-11,query+page,how much for a criminal lawyer,/states/new-york-lawyer-costs,0,1,0,33
28d_2026-07-15_2026-08-11,query+page,how much for a custody lawyer,/states/new-york-lawyer-costs,0,1,0,65
28d_2026-07-15_2026-08-11,query+page,how much for a good lawyer,/pages/can-i-afford-a-lawyer,0,1,0,96
28d_2026-07-15_2026-08-11,query+page,how much for a lawyer,/states/alabama-lawyer-costs,0,1,0,8
28d_2026-07-15_2026-08-11,query+page,how much for a lawyer,/states/delaware-lawyer-costs,0,1,0,12
28d_2026-07-15_2026-08-11,query+page,how much for a lawyer,/states/hawaii-lawyer-costs,0,1,0,11
28d_2026-07-15_2026-08-11,query+page,how much for a lawyer,/states/indiana-lawyer-costs,0,1,0,5
28d_2026-07-15_2026-08-11,query+page,how much for a lawyer,/states/new-jersey-lawyer-costs,0,1,0,12
28d_2026-07-15_2026-08-11,query+page,how much for a lawyer,/states/new-mexico-lawyer-costs,0,1,0,7
28d_2026-07-15_2026-08-11,query+page,how much for a lawyer,/states/new-york-lawyer-costs,0,1,0,10
28d_2026-07-15_2026-08-11,query+page,how much for a lawyer,/states/north-dakota-lawyer-costs,0,1,0,12
28d_2026-07-15_2026-08-11,query+page,how much for a lawyer,/states/oregon-lawyer-costs,0,1,0,6
28d_2026-07-15_2026-08-11,query+page,how much for a lawyer,/states/south-carolina-lawyer-costs,0,1,0,12
28d_2026-07-15_2026-08-11,query+page,how much for a lawyer,/states/utah-lawyer-costs,0,1,0,7
28d_2026-07-15_2026-08-11,query+page,how much for a lawyer consultation,/pages/how-much-does-a-lawyer-cost,0,1,0,23
28d_2026-07-15_2026-08-11,query+page,how much for a lawyer to represent you in court,/states/illinois-lawyer-costs,0,1,0,8
28d_2026-07-15_2026-08-11,query+page,how much for a lawyer to represent you in court,/states/maine-lawyer-costs,0,1,0,6
28d_2026-07-15_2026-08-11,query+page,how much for a lawyer to represent you in court,/states/maryland-lawyer-costs,0,1,0,7
28d_2026-07-15_2026-08-11,query+page,how much for a lawyer to represent you in court,/states/missouri-lawyer-costs,0,1,0,12
28d_2026-07-15_2026-08-11,query+page,how much for a lawyer to represent you in court,/states/tennessee-lawyer-costs,0,1,0,12
28d_2026-07-15_2026-08-11,query+page,how much for a lawyer to represent you in court,/states/virginia-lawyer-costs,0,1,0,1
28d_2026-07-15_2026-08-11,query+page,how much for a lawyer to represent you in court,/states/wisconsin-lawyer-costs,0,1,0,93
28d_2026-07-15_2026-08-11,query+page,how much for a retainer,/states/virginia-lawyer-costs,0,1,0,3
28d_2026-07-15_2026-08-11,query+page,how much for an attorney,/states/new-york-lawyer-costs,0,1,0,54
28d_2026-07-15_2026-08-11,query+page,how much for an attorney,/states/rhode-island-lawyer-costs,0,1,0,12
28d_2026-07-15_2026-08-11,query+page,how much for an attorney,/states/south-carolina-lawyer-costs,0,1,0,12
28d_2026-07-15_2026-08-11,query+page,how much for attorney,/states/illinois-lawyer-costs,0,1,0,90
28d_2026-07-15_2026-08-11,query+page,how much for attorney,/states/maryland-lawyer-costs,0,1,0,11
28d_2026-07-15_2026-08-11,query+page,how much for attorney,/states/massachusetts-lawyer-costs,0,1,0,11
28d_2026-07-15_2026-08-11,query+page,how much for attorney,/states/nevada-lawyer-costs,0,1,0,8
28d_2026-07-15_2026-08-11,query+page,how much for attorney,/states/new-mexico-lawyer-costs,0,1,0,8
28d_2026-07-15_2026-08-11,query+page,how much for attorney,/states/north-dakota-lawyer-costs,0,1,0,10
28d_2026-07-15_2026-08-11,query+page,how much for attorney,/states/tennessee-lawyer-costs,0,1,0,85
28d_2026-07-15_2026-08-11,query+page,how much for attorney,/states/west-virginia-lawyer-costs,0,1,0,42
28d_2026-07-15_2026-08-11,query+page,how much for attorney,/states/wisconsin-lawyer-costs,0,1,0,35
28d_2026-07-15_2026-08-11,query+page,how much for attorney fees,/states/new-york-lawyer-costs,0,1,0,46
28d_2026-07-15_2026-08-11,query+page,how much for lawyer,/states/indiana-lawyer-costs,0,1,0,11
28d_2026-07-15_2026-08-11,query+page,how much for lawyer,/states/kentucky-lawyer-costs,0,1,0,12
28d_2026-07-15_2026-08-11,query+page,how much for lawyer,/states/louisiana-lawyer-costs,0,1,0,12
28d_2026-07-15_2026-08-11,query+page,how much for lawyer,/states/nevada-lawyer-costs,0,1,0,8
28d_2026-07-15_2026-08-11,query+page,how much for lawyer,/states/utah-lawyer-costs,0,1,0,12
28d_2026-07-15_2026-08-11,query+page,how much for legal advice,/states/nevada-lawyer-costs,0,1,0,6
28d_2026-07-15_2026-08-11,query+page,how much for legal advice,/states/west-virginia-lawyer-costs,0,1,0,11
28d_2026-07-15_2026-08-11,query+page,how much he charge,/states/georgia-lawyer-costs,0,1,0,8
28d_2026-07-15_2026-08-11,query+page,how much immigration lawyer cost,/pages/immigration-lawyer-cost,0,1,0,55
28d_2026-07-15_2026-08-11,query+page,how much is a attorney,/states/arkansas-lawyer-costs,0,1,0,6
28d_2026-07-15_2026-08-11,query+page,how much is a attorney,/states/california-lawyer-costs,0,1,0,10
28d_2026-07-15_2026-08-11,query+page,how much is a attorney,/states/connecticut-lawyer-costs,0,1,0,10
28d_2026-07-15_2026-08-11,query+page,how much is a attorney,/states/kentucky-lawyer-costs,0,1,0,10
28d_2026-07-15_2026-08-11,query+page,how much is a attorney,/states/louisiana-lawyer-costs,0,1,0,6
28d_2026-07-15_2026-08-11,query+page,how much is a attorney,/states/michigan-lawyer-costs,0,1,0,11
28d_2026-07-15_2026-08-11,query+page,how much is a attorney,/states/new-jersey-lawyer-costs,0,1,0,10
28d_2026-07-15_2026-08-11,query+page,how much is a attorney,/states/south-carolina-lawyer-costs,0,1,0,6
28d_2026-07-15_2026-08-11,query+page,how much is a attorney,/states/tennessee-lawyer-costs,0,1,0,11
28d_2026-07-15_2026-08-11,query+page,how much is a attorney,/states/washington-lawyer-costs,0,1,0,18
28d_2026-07-15_2026-08-11,query+page,how much is a attorney,/states/west-virginia-lawyer-costs,0,1,0,82
28d_2026-07-15_2026-08-11,query+page,how much is a attorney fee,/states/new-hampshire-lawyer-costs,0,1,0,9
28d_2026-07-15_2026-08-11,query+page,how much is a attorney fee,/states/new-york-lawyer-costs,0,1,0,8
28d_2026-07-15_2026-08-11,query+page,how much is a attorney fee,/states/south-carolina-lawyer-costs,0,1,0,86
28d_2026-07-15_2026-08-11,query+page,how much is a attorney for child custody,/states/arkansas-lawyer-costs,0,1,0,11
28d_2026-07-15_2026-08-11,query+page,how much is a bankruptcy attorney,/pages/bankruptcy-lawyer-cost,0,1,0,84
28d_2026-07-15_2026-08-11,query+page,how much is a business lawyer cost,/states/wisconsin-lawyer-costs,0,1,0,87
28d_2026-07-15_2026-08-11,query+page,how much is a cheap lawyer,/states/new-york-lawyer-costs,0,1,0,4
28d_2026-07-15_2026-08-11,query+page,how much is a civil attorney,/states/arizona-lawyer-costs,0,1,0,8
28d_2026-07-15_2026-08-11,query+page,how much is a civil attorney,/states/new-york-lawyer-costs,0,1,0,6
28d_2026-07-15_2026-08-11,query+page,how much is a civil attorney,/states/oklahoma-lawyer-costs,0,1,0,8
28d_2026-07-15_2026-08-11,query+page,how much is a civil attorney,/states/tennessee-lawyer-costs,0,1,0,11
28d_2026-07-15_2026-08-11,query+page,how much is a civil lawyer,/states/arizona-lawyer-costs,0,1,0,7
28d_2026-07-15_2026-08-11,query+page,how much is a civil lawyer,/states/california-lawyer-costs,0,1,0,12
28d_2026-07-15_2026-08-11,query+page,how much is a civil lawyer,/states/connecticut-lawyer-costs,0,1,0,7
28d_2026-07-15_2026-08-11,query+page,how much is a civil lawyer,/states/georgia-lawyer-costs,0,1,0,11
28d_2026-07-15_2026-08-11,query+page,how much is a civil lawyer,/states/indiana-lawyer-costs,0,1,0,7
28d_2026-07-15_2026-08-11,query+page,how much is a civil lawyer,/states/massachusetts-lawyer-costs,0,1,0,10
28d_2026-07-15_2026-08-11,query+page,how much is a civil lawyer,/states/nebraska-lawyer-costs,0,1,0,7
28d_2026-07-15_2026-08-11,query+page,how much is a civil lawyer,/states/new-jersey-lawyer-costs,0,1,0,12
28d_2026-07-15_2026-08-11,query+page,how much is a civil lawyer,/states/tennessee-lawyer-costs,0,1,0,81
28d_2026-07-15_2026-08-11,query+page,how much is a civil lawyer,/states/washington-lawyer-costs,0,1,0,5
28d_2026-07-15_2026-08-11,query+page,how much is a consultation,/pages/lawyer-consultation-fee,0,1,0,46
28d_2026-07-15_2026-08-11,query+page,how much is a consultation fee,/pages/lawyer-consultation-fee,0,1,0,35
28d_2026-07-15_2026-08-11,query+page,how much is a consultation with a lawyer,/states/california-lawyer-costs,0,1,0,88
28d_2026-07-15_2026-08-11,query+page,how much is a consultation with a lawyer,/states/nevada-lawyer-costs,0,1,0,10
28d_2026-07-15_2026-08-11,query+page,how much is a consultation?,/states/massachusetts-lawyer-costs,0,1,0,11
28d_2026-07-15_2026-08-11,query+page,how much is a contract lawyer,/states/new-york-lawyer-costs,0,1,0,67
28d_2026-07-15_2026-08-11,query+page,how much is a court appointed lawyer,/states/washington-lawyer-costs,0,1,0,11
28d_2026-07-15_2026-08-11,query+page,how much is a criminal attorney,/states/new-york-lawyer-costs,0,1,0,55
28d_2026-07-15_2026-08-11,query+page,how much is a criminal defense attorney,/states/new-mexico-lawyer-costs,0,1,0,8
28d_2026-07-15_2026-08-11,query+page,how much is a criminal defense attorney,/states/new-york-lawyer-costs,0,1,0,63
28d_2026-07-15_2026-08-11,query+page,how much is a criminal defense attorney,/states/tennessee-lawyer-costs,0,1,0,10
28d_2026-07-15_2026-08-11,query+page,how much is a criminal defense lawyer,/states/kansas-lawyer-costs,0,1,0,10
28d_2026-07-15_2026-08-11,query+page,how much is a criminal defense lawyer,/states/new-york-lawyer-costs,0,1,0,47
28d_2026-07-15_2026-08-11,query+page,how much is a criminal lawyer,/states/new-york-lawyer-costs,0,1,0,62
28d_2026-07-15_2026-08-11,query+page,how much is a custody lawyer,/states/idaho-lawyer-costs,0,1,0,1
28d_2026-07-15_2026-08-11,query+page,how much is a custody lawyer,/states/new-york-lawyer-costs,0,1,0,60
28d_2026-07-15_2026-08-11,query+page,how much is a defence lawyer,/pages/criminal-defense-lawyer-cost,0,1,0,1
28d_2026-07-15_2026-08-11,query+page,how much is a defense attorney,/states/louisiana-lawyer-costs,0,1,0,8
28d_2026-07-15_2026-08-11,query+page,how much is a defense attorney,/states/rhode-island-lawyer-costs,0,1,0,100
28d_2026-07-15_2026-08-11,query+page,how much is a defense attorney,/states/south-dakota-lawyer-costs,0,1,0,1
28d_2026-07-15_2026-08-11,query+page,how much is a defense attorney cost,/states/kentucky-lawyer-costs,0,1,0,9
28d_2026-07-15_2026-08-11,query+page,how much is a defense attorney cost,/states/north-dakota-lawyer-costs,0,1,0,7
28d_2026-07-15_2026-08-11,query+page,how much is a defense attorney cost,/states/ohio-lawyer-costs,0,1,0,12
28d_2026-07-15_2026-08-11,query+page,how much is a defense attorney cost,/states/south-carolina-lawyer-costs,0,1,0,10
28d_2026-07-15_2026-08-11,query+page,how much is a divorce in arkansas,/states/arkansas-lawyer-costs,0,1,0,71
28d_2026-07-15_2026-08-11,query+page,how much is a divorce in new mexico,/states/new-mexico-lawyer-costs,0,1,0,67
28d_2026-07-15_2026-08-11,query+page,how much is a divorce in oregon,/states/oregon-lawyer-costs,0,1,0,75
28d_2026-07-15_2026-08-11,query+page,how much is a divorce lawyer,/states/idaho-lawyer-costs,0,1,0,10
28d_2026-07-15_2026-08-11,query+page,how much is a divorce lawyer cost,/states/alaska-lawyer-costs,0,1,0,82
